id,EAP,HPL,MWS
id02310,0.00954904872924,0.0116233378649,0.978827655315
id24541,0.997499108315,0.00120260193944,0.0012983835768
id00134,0.0254538841546,0.966123104095,0.00842301733792
id27757,0.430727660656,0.552528262138,0.0167440623045
id04081,0.90606534481,0.0568647608161,0.0370698273182
id27337,0.910964488983,0.0697074830532,0.0193280093372
id24265,0.868792235851,0.117796778679,0.0134109612554
id25917,0.0144052030519,0.268102198839,0.717492640018
id04951,0.993489444256,0.00337777589448,0.00313271163031
id14549,0.935435295105,0.0255115367472,0.0390531495214
id22505,0.00563121726736,0.011933918111,0.982434868813
id24002,0.00182460411452,0.99762660265,0.000548873562366
id18982,0.11843085289,0.747828125954,0.133741110563
id15181,0.00357638974674,0.994858086109,0.00156546593644
id21888,0.702097415924,0.0419144593179,0.25598809123
id12035,0.01059520524,0.00199541752227,0.987409412861
id17991,0.415490448475,0.0255780313164,0.558931589127
id10707,0.993706047535,0.00407828018069,0.00221564830281
id07101,0.407714366913,0.0296904444695,0.562595188618
id00345,0.0727733522654,0.895195782185,0.0320308730006
id05912,0.926577270031,0.0434081070125,0.0300146881491
id13443,0.943631649017,0.0235452409834,0.0328230969608
id09248,0.503863096237,0.12516823411,0.370968669653
id17542,0.204757243395,0.75204372406,0.0431990213692
id06995,0.0913670510054,0.00257659424096,0.906056404114
id25159,0.788158535957,0.0632615759969,0.148579925299
id25729,0.354327529669,0.629897296429,0.0157751478255
id26949,0.972120940685,0.0147362221032,0.0131428372115
id27191,0.20100851357,0.0293699111789,0.769621551037
id07668,0.390740096569,0.00819308869541,0.601066827774
id02230,0.0361718162894,0.299653828144,0.664174377918
id15553,0.993376374245,0.00143156712875,0.00519207026809
id25688,0.00358103145845,0.995349407196,0.00106952968054
id17545,0.994421839714,0.00327236275189,0.00230572884902
id13929,0.482612371445,0.183752328157,0.333635360003
id12880,0.0581904351711,0.922024130821,0.0197853706777
id19282,0.586619615555,0.200837939978,0.212542459369
id14690,0.0165501069278,0.00283313239925,0.980616867542
id17975,0.00523175485432,0.993988633156,0.000779643421993
id08037,0.855401515961,0.0250401608646,0.119558334351
id15412,0.0464393645525,0.00737645011395,0.946184277534
id25032,0.648976624012,0.123381569982,0.227641820908
id27165,0.994697272778,0.00180056283716,0.00350213050842
id03327,0.729297995567,0.218817740679,0.0518842339516
id18515,0.990495085716,0.00256846449338,0.00693635363132
id21003,0.0492666326463,0.0122931152582,0.938440203667
id23855,0.00513853132725,0.977756142616,0.017105365172
id20724,0.560761868954,0.221207380295,0.21803073585
id13303,0.817311406136,0.0532077550888,0.129480868578
id16521,0.0107388040051,0.645883262157,0.343377888203
id20775,0.992563545704,0.00321274856105,0.00422369642183
id13029,0.990880966187,0.00418703537434,0.00493203988299
id14660,0.811394095421,0.140485808253,0.048120059073
id11028,0.00860245432705,0.00105041149072,0.990347087383
id14180,0.988518118858,0.00998984277248,0.00149204093032
id25860,0.991077721119,0.00492997840047,0.00399230699986
id11910,0.105971075594,0.0111641529948,0.882864773273
id08065,0.15969671309,0.0152405994013,0.825062632561
id22674,0.00361540471204,0.00297404034063,0.993410587311
id25018,0.288575828075,0.0111546143889,0.700269579887
id10892,0.0010031114798,0.998042106628,0.000954832765274
id10217,0.0511146560311,0.946925282478,0.00196002982557
id12996,0.220181182027,0.0677547752857,0.712064087391
id18262,0.57589751482,0.31172388792,0.112378582358
id08606,0.00130019919015,0.997761905193,0.00093784724595
id17233,0.877499580383,0.0120606301352,0.110439740121
id00101,0.837811470032,0.121099039912,0.041089490056
id12225,0.913993358612,0.0369016714394,0.0491049923003
id01364,0.0195363145322,0.955610096455,0.0248536206782
id24973,0.426989644766,0.0183925088495,0.554617881775
id25363,0.652612566948,0.00147494010162,0.345912516117
id10061,0.672786414623,0.0254782401025,0.301735311747
id17673,0.0474059544504,0.930470168591,0.0221238508821
