id,EAP,HPL,MWS
id02310,6.3957835664e-05,0.992847442627,0.0070886304602
id24541,0.999999046326,6.63541300128e-07,1.79772058573e-07
id00134,1.48337858263e-05,6.56210468151e-05,0.99991953373
id27757,0.282940685749,0.717058837414,4.82089035359e-07
id04081,0.999834537506,2.87944039883e-05,0.000136534144985
id27337,0.913329482079,0.080652192235,0.00601833825931
id24265,0.997710704803,0.000132979184855,0.00215625856072
id25917,0.000908233341761,0.999065458775,2.63336041826e-05
id04951,0.981544494629,0.0178560838103,0.000599417835474
id14549,0.648527979851,0.0922513008118,0.25922074914
id22505,0.0713179111481,0.789732813835,0.138949334621
id24002,0.000364070234355,0.104381769896,0.895254194736
id18982,5.7753182773e-05,0.00228304904886,0.99765920639
id15181,0.999996900558,2.95589597954e-06,9.74558034272e-08
id21888,0.999779164791,0.000187765792361,3.31125884259e-05
id12035,0.625645816326,0.011937414296,0.362416744232
id17991,0.978788137436,0.0211406219751,7.12029795977e-05
id10707,0.139938205481,0.854393482208,0.00566825503483
id07101,0.999996781349,2.55929307968e-06,6.88348904987e-07
id00345,0.000146618840517,0.997817158699,0.00203614472412
id05912,0.0277267694473,0.952850162983,0.0194231215864
id13443,0.000214340660023,0.994827091694,0.00495853833854
id09248,0.976146876812,0.0182940550148,0.00555906677619
id17542,0.999435722828,0.000560602347832,3.7128859276e-06
id06995,0.999981403351,1.68723981915e-05,1.67020664321e-06
id25159,0.998274683952,0.0013922250364,0.000333052157657
id25729,0.0375095009804,0.961890459061,0.00060002959799
id26949,0.0283289831132,0.000197552551981,0.971473455429
id27191,0.571907579899,0.170478910208,0.257613509893
id07668,0.99997150898,5.75529884372e-06,2.27430355153e-05
id02230,0.999995827675,3.17499257108e-06,9.54285269472e-07
id15553,0.380885124207,0.218398168683,0.400716692209
id25688,0.967779278755,0.0257260706276,0.00649471068755
id17545,0.00347914127633,0.963733911514,0.0327870100737
id13929,0.999977111816,3.88143098462e-06,1.89402217075e-05
id12880,1.16703813546e-06,1.05023150354e-06,0.999997735023
id19282,0.973583102226,0.0229495856911,0.00346729787998
id14690,0.949357151985,0.01331113372,0.0373317226768
id17975,0.999588668346,0.000406878156355,4.39385848949e-06
id08037,0.999855279922,3.12233423756e-05,0.000113417452667
id15412,0.00238120998256,0.997533321381,8.54556128616e-05
id25032,0.965101838112,0.0204371865839,0.0144609892741
id27165,0.944340229034,0.0117610581219,0.0438987053931
id03327,1.22890878629e-05,4.85828713863e-05,0.999939084053
id18515,0.998786866665,0.00066028238507,0.000552818877622
id21003,0.000267498922767,0.712554752827,0.28717777133
id23855,0.0401790589094,0.959638834,0.000182142161066
id20724,0.386366516352,0.0308037791401,0.582829773426
id13303,1.37675833685e-05,0.999938607216,4.76394925499e-05
id16521,0.975792586803,0.00768576795235,0.016521634534
id20775,0.99996972084,3.00724441331e-05,2.89344825433e-07
id13029,0.00108247646131,0.837295532227,0.16162198782
id14660,0.0184530876577,0.00726562505588,0.974281311035
id11028,0.999995112419,1.95455368157e-06,3.02649254991e-06
id14180,0.999986767769,6.56386282571e-06,6.68265965942e-06
id25860,0.9997189641,5.10233985551e-05,0.000229978861171
id11910,0.0470535568893,0.000300630868878,0.952645778656
id08065,0.00219092215411,0.100987404585,0.896821677685
id22674,0.992787539959,4.59015354863e-05,0.00716656027362
id25018,0.999988079071,2.43433692049e-06,9.54229199124e-06
id10892,0.909094035625,0.0909040719271,1.82798578408e-06
id10217,9.43598715821e-05,7.6418313256e-05,0.999829173088
id12996,0.774496853352,0.00827869772911,0.217224389315
id18262,0.000154004897922,0.000123230609461,0.999722778797
id08606,0.0019721663557,0.685673356056,0.31235447526
id17233,0.83785378933,0.104569666088,0.0575764924288
id00101,0.00819694250822,0.0049598175101,0.986843287945
id12225,0.995320498943,0.00284593948163,0.00183348660357
id01364,0.000118661519082,0.999718368053,0.000162950746017
id24973,0.999643802643,0.000324404798448,3.17922349495e-05
id25363,0.941438317299,0.00296954275109,0.0555920898914
id10061,0.00116767280269,0.00528380647302,0.993548572063
id17673,0.994062125683,0.00581298489124,0.000124949699966
id13249,0.00341647933237,0.000563634501304,0.996019899845
id10107,7.30177998776e-05,8.0904996139e-05,0.999846100807
id04403,0.998234987259,0.00176165241282,3.36705761583e-06
id25728,0.000126737475512,0.999801456928,7.18671362847e-05
id16184,0.981106519699,0.0105169303715,0.00837658345699
id03438,0.0370818525553,0.0399226099253,0.922995507717
id22923,0.00278700748459,0.996822595596,0.000390334142139
id08610,0.969767391682,0.00166452256963,0.0285681076348
id25355,7.29922976461e-05,0.00228316755965,0.997643768787
id16916,0.940796136856,0.0474677830935,0.0117360595614
id12793,0.0003478055296,0.957425475121,0.0422267355025
id11859,0.915478289127,0.00349561311305,0.0810260474682
id02434,0.54184782505,0.0043740789406,0.453778117895
id27703,0.999998092651,5.5699092627e-07,1.36749872581e-06
id25212,0.999987244606,1.01772466223e-05,2.60682804765e-06
id11308,0.285165727139,0.665390908718,0.0494433641434
id26094,0.000257579638856,0.995097219944,0.0046451962553
id22080,0.241676226258,0.392014354467,0.366309344769
id03545,7.89476252976e-05,0.999883651733,3.73999937437e-05
id23725,0.56663030386,0.432769954205,0.000599756138399
id12009,0.999771773815,0.000227327560424,9.96183530333e-07
id24241,0.215567752719,0.0134454965591,0.770986735821
id03596,0.00159505498596,0.843349277973,0.155055657029
id10749,0.999998450279,8.3784459548e-07,7.40994892112e-07
id22794,0.02196896635,0.97800797224,2.31031281146e-05
id15482,8.62366505316e-05,0.999511241913,0.000402499979828
id04833,0.998845696449,0.00114448333625,9.74605700321e-06
id00397,0.00161373952869,0.000505926611368,0.997880339622
id14691,0.999503970146,0.000474477768876,2.15759537241e-05
id05193,0.988601863384,0.000344431871781,0.0110536376014
id19541,0.962358772755,0.0375370755792,0.000104224418465
id22166,1.08173549052e-06,6.24051926934e-06,0.999992728233
id20744,0.000122504468891,0.428438574076,0.571438908577
id10392,0.329982340336,0.240429237485,0.42958843708
id00770,1.20827792216e-06,0.999997854233,9.30069575134e-07
id06018,0.00673170853406,0.993095219135,0.000173032589373
id15678,0.99943202734,2.08928267966e-05,0.00054711359553
id08305,0.123370938003,0.181748270988,0.694880783558
id08903,0.804553806782,0.0123732341453,0.183072939515
id14752,5.9092644733e-06,0.999987483025,6.52153767078e-06
id12468,0.00265152566135,0.0295035261661,0.967844903469
id05085,0.000320081831887,0.005231725052,0.994448184967
id21993,0.000545625865925,0.999003469944,0.000450857391115
id15503,0.00123058620375,0.998663187027,0.000106143619632
id03021,0.990332305431,0.00897507369518,0.000692669709679
id16123,9.29749774059e-07,6.6056986725e-06,0.999992489815
id19383,3.42838416145e-06,0.999995470047,1.02831324966e-06
id04186,0.057716999203,0.909823656082,0.0324592813849
id17954,4.76565473946e-05,0.000569273543078,0.999383091927
id12030,0.00999902468175,0.00104766548611,0.988953351974
id13020,1.3248813957e-06,7.73115004904e-07,0.999997854233
id25327,0.84044033289,0.15431201458,0.00524766743183
id16344,0.0392166674137,0.330883741379,0.629899680614
id12303,0.0534119047225,0.930085539818,0.0165024474263
id15017,0.999961972237,7.0956853051e-06,3.08898124786e-05
id22308,0.908249497414,0.0155973685905,0.0761530399323
id06536,0.00134552293457,0.991757690907,0.00689669977874
id19797,0.000136207134346,3.54544754373e-05,0.999828338623
id06332,0.999979734421,1.12723555503e-05,8.99262704479e-06
id22941,0.00222530122846,0.00567373307422,0.99210101366
id13547,0.109561957419,0.308695286512,0.581742823124
