id,EAP,HPL,MWS
id02310,0.00260056764819,0.964318454266,0.0330810546875
id24541,0.985684633255,0.00786651112139,0.00644887704402
id00134,0.00323154311627,0.00406382419169,0.992704570293
id27757,0.502560317516,0.494841754436,0.00259791361168
id04081,0.598829627037,0.0323777794838,0.368792533875
id27337,0.143454402685,0.00586951896548,0.850676119328
id24265,0.817636847496,0.0306331906468,0.151729911566
id25917,0.0809013843536,0.903414487839,0.0156840756536
id04951,0.766220748425,0.174082323909,0.0596969947219
id14549,0.751948237419,0.04713954404,0.200912177563
id22505,0.0689561590552,0.0414526239038,0.889591157436
id24002,0.00463708257303,0.924377262592,0.0709856823087
id18982,0.0132618276402,0.0551137663424,0.931624412537
id15181,0.994659483433,0.00439706165344,0.000943481049035
id21888,0.980104446411,0.0121420444921,0.00775362597778
id12035,0.941854774952,0.0147263091058,0.0434188805521
id17991,0.346611618996,0.630423545837,0.0229648407549
id10707,0.0194595325738,0.971181929111,0.00935863051564
id07101,0.998242139816,0.00104712194297,0.000710740219802
id00345,0.381875634193,0.577358424664,0.0407659448683
id05912,0.0609546266496,0.932690262794,0.00635517435148
id13443,0.0437892600894,0.635636270046,0.320574492216
id09248,0.80777412653,0.0387209877372,0.153504952788
id17542,0.184283524752,0.80385607481,0.0118604050949
id06995,0.96397292614,0.00313604203984,0.0328910760581
id25159,0.969587445259,0.0130897043273,0.0173227693886
id25729,0.0018725215923,0.99670535326,0.00142205809243
id26949,0.012200852856,0.00100486981682,0.986794292927
id27191,0.965406119823,0.0075439652428,0.0270499270409
id07668,0.0403250269592,0.133362904191,0.826312065125
id02230,0.931190192699,0.0543540306389,0.014455774799
id15553,0.00765757076442,0.0050400653854,0.987302422523
id25688,0.120668806136,0.875874400139,0.00345676252618
id17545,0.0522888377309,0.870645344257,0.0770658180118
id13929,0.985848426819,0.00537773873657,0.00877388007939
id12880,0.0302283782512,0.00797730404884,0.961794257164
id19282,0.50680822134,0.431800186634,0.0613915286958
id14690,0.522785961628,0.117270871997,0.359943151474
id17975,0.995044946671,0.00386397587135,0.00109106895979
id08037,0.993770539761,0.00144453812391,0.00478491932154
id15412,0.219925403595,0.773111402988,0.00696321297437
id25032,0.56312674284,0.32319560647,0.113677643239
id27165,0.10190333426,0.77733206749,0.120764568448
id03327,0.00238128262572,0.00123145489488,0.996387243271
id18515,0.927081823349,0.00944824703038,0.0634699091315
id21003,0.0342151708901,0.170018106699,0.795766711235
id23855,0.161067456007,0.311924129725,0.527008473873
id20724,0.472254574299,0.141938298941,0.38580712676
id13303,0.00451382156461,0.993505477905,0.00198065023869
id16521,0.135117188096,0.0146924918517,0.850190341473
id20775,0.963200569153,0.0328548550606,0.00394463492557
id13029,0.081773892045,0.745920598507,0.172305479646
id14660,0.0165333300829,0.00962210725993,0.973844528198
id11028,0.995718181133,0.000901366991457,0.00338042131625
id14180,0.718173086643,0.190582066774,0.091244854033
id25860,0.104017473757,0.750575780869,0.145406812429
id11910,0.0376332253218,0.00238985172473,0.959976971149
id08065,0.0151427118108,0.219502538443,0.765354752541
id22674,0.0489974617958,0.00255149928853,0.948450982571
id25018,0.957041978836,0.00684189470485,0.0361161269248
id10892,0.975874423981,0.0219824332744,0.00214313319884
id10217,0.450200766325,0.012802708894,0.536996483803
id12996,0.498033672571,0.0798473805189,0.422118961811
id18262,0.00382256647572,0.950805485249,0.0453719310462
id08606,0.0139821842313,0.0135796200484,0.972438216209
id17233,0.825312376022,0.0525456666946,0.122141942382
id00101,0.650896251202,0.0212154183537,0.327888309956
id12225,0.790143489838,0.0933676436543,0.116488911211
id01364,0.00182796642184,0.995290398598,0.002881643828
id24973,0.996845781803,0.00212389230728,0.00103025347926
id25363,0.105453535914,0.012555395253,0.881991028786
id10061,0.0289073586464,0.070836558938,0.900256097317
id17673,0.361634939909,0.019821126014,0.618543982506
id13249,0.215524941683,0.0679847151041,0.716490328312
id10107,0.0716058090329,0.00431921565905,0.924074947834
id04403,0.962910115719,0.0327169336379,0.00437290640548
id25728,0.00536032486707,0.99263292551,0.00200679083355
id16184,0.811249017715,0.072379514575,0.116371437907
id03438,0.0777698010206,0.00696155475453,0.915268599987
id22923,0.0161178968847,0.970767617226,0.0131145082414
id08610,0.823342859745,0.0648316070437,0.111825555563
id25355,0.028578620404,0.0744822025299,0.89693915844
id16916,0.318428099155,0.356259673834,0.325312227011
id12793,0.00821773335338,0.767844319344,0.223937898874
id11859,0.821863353252,0.0850113630295,0.0931253582239
id02434,0.0566035583615,0.869771718979,0.0736247375607
id27703,0.983704268932,0.00226316251792,0.0140325967222
id25212,0.14902895689,0.830128669739,0.0208423510194
id11308,0.485957622528,0.161625191569,0.352417320013
id26094,0.0645873323083,0.783114433289,0.152298271656
id22080,0.418703168631,0.361109524965,0.220187336206
