id,EAP,HPL,MWS
id02310,0.0410487316549,0.0118373036385,0.947113931179
id24541,0.998262584209,0.00101002829615,0.000727422477212
id00134,0.029457397759,0.965896248817,0.00464630033821
id27757,0.687917172909,0.300695538521,0.0113873016089
id04081,0.941565215588,0.0301613342017,0.0282733812928
id27337,0.829352855682,0.150867477059,0.01977968961
id24265,0.607190430164,0.375471889973,0.0173376817256
id25917,0.0122962063178,0.16287201643,0.824831783772
id04951,0.976076006889,0.0219000726938,0.00202393112704
id14549,0.820077121258,0.06894402951,0.110978916287
id22505,0.0198118742555,0.0114084947854,0.968779683113
id24002,0.00153555278666,0.997960090637,0.000504329102114
id18982,0.140126869082,0.721148610115,0.138724505901
id15181,0.00143455830403,0.998245954514,0.000319525803206
id21888,0.6126729846,0.111244484782,0.276082515717
id12035,0.00382094760425,0.000274749152595,0.995904386044
id17991,0.394090801477,0.0209258794785,0.584983289242
id10707,0.99916613102,0.000423857971327,0.000410055916291
id07101,0.266553550959,0.012580496259,0.72086596489
id00345,0.0537006594241,0.916655123234,0.0296442769468
id05912,0.974352419376,0.017592266202,0.00805537775159
id13443,0.971704602242,0.013842266053,0.0144531298429
id09248,0.390534132719,0.0710816755891,0.538384199142
id17542,0.113039985299,0.858961284161,0.0279987547547
id06995,0.184639617801,0.00198046327569,0.813379943371
id25159,0.7069439888,0.0948671996593,0.198188796639
id25729,0.479932188988,0.510160207748,0.00990759301931
id26949,0.982549071312,0.00812675058842,0.00932417064905
id27191,0.180245876312,0.0370634049177,0.782690703869
id07668,0.346769452095,0.0025583319366,0.650672197342
id02230,0.0310415308923,0.409156739712,0.559801757336
id15553,0.994192898273,0.00128927279729,0.00451785558835
id25688,0.00559269683436,0.993237495422,0.001169731142
id17545,0.990969598293,0.00569769414142,0.00333269545808
id13929,0.426625788212,0.477959781885,0.0954143926501
id12880,0.0636312887073,0.925968945026,0.0103998333216
id19282,0.543857693672,0.0953748449683,0.360767453909
id14690,0.0175918284804,0.00353079871275,0.978877365589
id17975,0.00851673260331,0.989851117134,0.00163216819055
id08037,0.897790431976,0.0112859718502,0.0909236446023
id15412,0.0615868158638,0.0102875698358,0.928125619888
id25032,0.632277131081,0.0791416168213,0.288581222296
id27165,0.998507797718,0.000499435816891,0.000992789748125
id03327,0.674550294876,0.221450552344,0.103999197483
id18515,0.988848924637,0.00412230053917,0.00702883023769
id21003,0.0531348772347,0.0278823338449,0.918982744217
id23855,0.00197324412875,0.973204612732,0.0248221158981
id20724,0.469996631145,0.332187712193,0.197815671563
