id,EAP,HPL,MWS
id02310,0.00777614023536,0.00236396095715,0.989859879017
id24541,0.999751389027,0.000248555967119,2.7842423922e-09
id00134,0.00673906318843,0.988471865654,0.0047890287824
id27757,0.945745766163,0.0526733249426,0.00158087047748
id04081,0.778941750526,0.145456761122,0.0756015181541
id27337,0.99455499649,0.00477903569117,0.000666009727865
id24265,0.930104315281,0.0672477558255,0.00264792540111
id25917,0.000896249024663,0.0337367728353,0.965366899967
id04951,0.999991059303,8.74164834386e-06,2.9774810173e-07
id14549,0.987845599651,0.00241704308428,0.00973735377192
id22505,0.000998319825158,0.0251625236124,0.973839223385
id24002,2.05926471608e-06,0.999997258186,6.68131747261e-07
id18982,0.0166438780725,0.164268776774,0.819087386131
id15181,0.0103829577565,0.989244818687,0.000372219161363
id21888,0.831094443798,0.0157059282064,0.153199583292
id12035,0.0334604233503,0.000608473666944,0.96593105793
id17991,0.280315935612,0.112827777863,0.606856226921
id10707,1.0,7.70732100364e-09,5.40594697895e-08
id07101,0.47754740715,0.000633069954347,0.521819531918
id00345,0.844769358635,0.14928470552,0.00594588788226
id05912,0.9705991745,0.00938838627189,0.0200124569237
id13443,0.950043439865,0.0089249080047,0.0410317443311
id09248,0.49911916256,0.0786840617657,0.422196745872
id17542,0.31865221262,0.596032679081,0.0853150859475
id06995,0.000391434732592,4.89918363655e-07,0.999608099461
id25159,0.604401648045,0.00627194531262,0.389326334
id25729,0.367994695902,0.573273539543,0.0587317496538
id26949,0.985502362251,0.00220708991401,0.0122905215248
id27191,0.00150868156925,0.00258895335719,0.995902359486
id07668,0.113244518638,3.3742220694e-05,0.886721789837
id02230,0.0110431779176,0.804283082485,0.184673830867
id15553,0.999979615211,1.42614101084e-10,2.03357612918e-05
id25688,0.000836493447423,0.998025894165,0.00113758596126
id17545,0.984432339668,0.0127827264369,0.00278487359174
id13929,0.325396060944,0.500914096832,0.173689827323
id12880,0.698761641979,0.220879435539,0.080358825624
id19282,0.959330141544,0.0348699614406,0.0057999715209
id14690,0.00142005074304,0.000552552111913,0.998027384281
id17975,0.00302950805053,0.995598018169,0.00137252442073
id08037,0.991951823235,0.000553966849111,0.00749422051013
id15412,0.13059052825,0.00158898974769,0.867820501328
id25032,0.671709001064,0.0196379460394,0.308653086424
id27165,0.999709069729,0.000161109055625,0.000129771462525
id03327,0.881837964058,0.11231122911,0.00585086923093
id18515,0.719354510307,0.0143168885261,0.266328573227
id21003,0.12047535181,0.00521392561495,0.874310672283
id23855,0.00245878170244,0.978012084961,0.0195292662829
id20724,0.920177936554,0.048580609262,0.0312413964421
id13303,0.885148227215,0.00498172314838,0.109870098531
id16521,0.000314944743877,0.45764824748,0.542036890984
id20775,0.999999761581,2.64200110678e-07,1.21701493327e-08
id13029,0.999704658985,9.1379872174e-05,0.000203951756703
id14660,0.991148233414,0.00785812083632,0.000993666122667
id11028,0.00113582517952,4.82933101011e-05,0.998815894127
id14180,0.999498963356,0.000369650981156,0.000131395063363
id25860,1.0,1.58956847685e-08,2.60262167373e-09
id11910,0.537978947163,0.0636137500405,0.398407280445
id08065,0.0387312918901,0.00685339607298,0.95441532135
id22674,0.000374332274077,0.00012254298781,0.999503135681
id25018,0.677921593189,0.00104823941365,0.321030139923
id10892,0.000370489200577,0.999626278877,3.25919177158e-06
id10217,0.264966964722,0.722924292088,0.0121086938307
id12996,0.303269207478,0.122489564121,0.574241220951
id18262,0.163106784225,0.832568407059,0.00432478496805
id08606,8.2123435277e-05,0.999908804893,9.08486435947e-06
id17233,0.889582693577,0.0129594262689,0.0974579304457
id00101,0.770330548286,0.219492048025,0.0101773757488
id12225,0.845435321331,0.078557908535,0.0760068073869
id01364,0.000887004716787,0.998979210854,0.00013386264618
id24973,0.877285838127,0.00469481386244,0.118019372225
id25363,0.999195635319,7.1046363237e-10,0.000804313458502
id10061,0.0613020397723,0.00443996023387,0.934257984161
id17673,0.34438252449,0.373639464378,0.281978040934
id13249,0.235081478953,0.0804427489638,0.684475779533
id10107,0.0341888666153,0.0243000388145,0.94151109457
id04403,0.998987138271,0.000116315786727,0.000896482903045
id25728,0.991393327713,0.00222468329594,0.00638202019036
id16184,0.447291135788,0.00785902794451,0.544849812984
id03438,0.131964936852,3.24158972944e-05,0.868002593517
id22923,0.0228670258075,0.97700214386,0.000130792934215
id08610,0.999743163586,6.04577871854e-05,0.000196363907889
id25355,0.15120498836,0.017769837752,0.831025123596
id16916,0.942348778248,0.0395342744887,0.0181169044226
id12793,0.0122496737167,0.987412333488,0.000337992009008
id11859,0.668895363808,0.00508724106476,0.326017409563
id02434,1.0,6.27726148839e-10,2.09410835339e-08
id27703,3.53630675818e-05,7.98734472482e-05,0.999884724617
id25212,0.00080984167289,0.99419349432,0.00499670905992
id11308,0.194863572717,0.0688256621361,0.736310839653
id26094,0.99790263176,0.000609778449871,0.00148762704339
id22080,0.898708760738,0.0873060822487,0.0139850974083
id03545,0.999957561493,4.15496397181e-05,8.5447317133e-07
id23725,0.000542799243703,0.00065799272852,0.998799204826
id12009,0.977468490601,0.011744284071,0.0107872895896
id24241,0.116027295589,0.317600697279,0.566371977329
id03596,8.40902357595e-05,0.999898195267,1.77416277438e-05
id10749,0.0617302916944,0.868288874626,0.0699808821082
id22794,0.00308844191022,0.000411254150094,0.996500253677
id15482,0.025694264099,0.662229120731,0.312076598406
id04833,0.870335280895,0.109934605658,0.0197301264852
id00397,1.82279497052e-10,3.49829106655e-13,1.0
id14691,0.0317852459848,0.0643291026354,0.903885602951
id05193,0.118489965796,0.00199956516735,0.879510462284
id19541,0.999777257442,3.70389898308e-05,0.000185730677913
id22166,1.13441283247e-05,3.78884669772e-06,0.99998486042
id20744,0.00483954837546,9.3209418992e-05,0.995067238808
id10392,2.2946937861e-07,6.23450323474e-05,0.999937415123
id00770,0.999536514282,0.000310038914904,0.000153499277076
id06018,0.428792953491,0.566253602505,0.00495347985998
id15678,0.819279849529,0.00377356540412,0.176946595311
id08305,0.944709539413,0.0333321206272,0.0219582356513
id08903,0.807987987995,0.0053751245141,0.18663688004
id14752,0.596188127995,0.373714089394,0.0300978627056
id12468,0.0138437813148,0.985902547836,0.000253614067333
id05085,0.80301618576,0.152266740799,0.0447170063853
id21993,0.756303906441,0.000693085195962,0.243003040552
id15503,0.975053548813,0.0211438257247,0.00380261987448
id03021,2.82600524315e-07,0.99995970726,4.01057332056e-05
id16123,0.999919891357,3.26968474837e-05,4.73918698844e-05
id19383,0.99992108345,4.27811974077e-05,3.61723505193e-05
id04186,0.998971223831,2.79613013845e-05,0.00100086163729
id17954,2.70752394727e-07,8.15346457017e-09,0.999999761581
id12030,0.370303750038,0.00198776484467,0.627708435059
id13020,0.987089335918,0.0114810029045,0.00142969400622
id25327,4.9451016821e-05,0.999365031719,0.000585525529459
id16344,0.138826102018,0.0215181652457,0.839655697346
id12303,0.0630172789097,0.934779584408,0.00220318348147
id15017,0.999130785465,0.000869159877766,1.72923535047e-07
id22308,0.381415754557,0.110482543707,0.508101701736
id06536,0.00011447336874,0.000226623567869,0.999658942223
id19797,0.0879135504365,0.457524597645,0.454561889172
id06332,0.659680187702,0.081736728549,0.25858309865
id22941,0.12065269798,0.0814254358411,0.797921836376
id13547,0.00126358284615,0.0130659285933,0.985670506954
id06928,0.0501481816173,0.00213351007551,0.947718262672
id12521,0.920501887798,0.0719659551978,0.00753208622336
id25716,0.780940175056,0.000817665772047,0.218242183328
id27116,5.55804149371e-07,3.3390969989e-09,0.999999403954
id19941,0.0370819158852,0.961614131927,0.00130390876438
id05711,8.8650649559e-06,1.19955993796e-05,0.999979138374
id02097,3.68197943317e-05,0.0061716795899,0.993791520596
id03563,2.08653473237e-05,0.999869585037,0.000109581720608
id02295,0.390479028225,0.531831681728,0.0776892453432
id08179,1.0,1.04648852518e-12,2.12454631665e-09
id05332,0.0459659174085,0.947599112988,0.0064349649474
id15697,0.990286827087,0.00146812642924,0.00824502669275
id17026,0.46248909831,0.0869546085596,0.450556278229
id04243,0.383753448725,0.615736484528,0.000510081648827
id13175,0.999995708466,1.04890909824e-06,3.23070753439e-06
id05387,0.997815489769,0.000396521209041,0.00178795936517
id19989,0.996008276939,0.000331821356667,0.00365982437506
id25173,0.00512115797028,0.00156846933533,0.993310332298
id08925,0.00103880278766,0.99887496233,8.61795415403e-05
id03034,0.00242850114591,0.981830894947,0.0157405529171
id13272,5.11601829203e-05,0.999915599823,3.32545823767e-05
id07956,0.997361838818,0.000418005947722,0.00222015357576
id02648,0.130895763636,0.029234347865,0.839869916439
id01778,0.0121260518208,0.00703969504684,0.980834305286
id12846,1.547413558e-05,2.34692506638e-05,0.999961018562
id19001,0.0945082902908,0.0047626956366,0.900729000568
id05763,0.805981636047,0.0171134099364,0.176904976368
