id,EAP,HPL,MWS
id02310,0.0428356453776,0.0293717887253,0.927792668343
id24541,0.387397736311,0.393052905798,0.219549372792
id00134,0.0867851376534,0.8920571208,0.0211577340961
id27757,0.301867187023,0.66808873415,0.0300441198051
id04081,0.838182151318,0.102558448911,0.0592593662441
id27337,0.0875071585178,0.718918204308,0.193574622273
id24265,0.273933649063,0.665714085102,0.0603523030877
id25917,0.018054427579,0.297149389982,0.684796214104
id04951,0.908123314381,0.0795237496495,0.0123529601842
id14549,0.647445499897,0.118130542338,0.23442402482
id22505,0.0761370435357,0.0857539474964,0.838109016418
id24002,0.00477369455621,0.992839932442,0.00238638045266
id18982,0.0368315950036,0.939062774181,0.0241055972874
id15181,0.00817210040987,0.989319205284,0.00250864331611
id21888,0.623822510242,0.0792625024915,0.296915024519
id12035,0.0416112169623,0.00647484650835,0.951913952827
id17991,0.387712657452,0.0448133088648,0.567474007607
id10707,0.901156067848,0.0530812516809,0.0457627773285
id07101,0.0945324525237,0.139142796397,0.766324698925
id00345,0.0991335138679,0.811923503876,0.0889429152012
id05912,0.817695617676,0.0397581160069,0.142546266317
id13443,0.658475160599,0.176451072097,0.165073737502
id09248,0.446161597967,0.134230554104,0.419607818127
id17542,0.0765128433704,0.884817302227,0.0386698134243
id06995,0.0233513526618,0.020804695785,0.955843925476
id25159,0.724575638771,0.153430789709,0.121993556619
id25729,0.225334569812,0.704586863518,0.0700785070658
id26949,0.798723578453,0.0724061131477,0.128870293498
id27191,0.0396765694022,0.385201752186,0.575121641159
id07668,0.151383668184,0.0560869798064,0.792529344559
id02230,0.0326358564198,0.123445436358,0.843918681145
id15553,0.61845189333,0.0180886052549,0.363459527493
id25688,0.0221818331629,0.95931494236,0.0185032282025
id17545,0.935370266438,0.029015969485,0.035613745451
id13929,0.361065864563,0.262159526348,0.376774579287
id12880,0.0707533806562,0.858671963215,0.0705746561289
id19282,0.513897299767,0.196004956961,0.290097773075
id14690,0.0129991974682,0.00679926481098,0.980201542377
id17975,0.0359104052186,0.922363400459,0.0417261905968
id08037,0.145310625434,0.0449256673455,0.809763729572
id15412,0.135020256042,0.0395741686225,0.825405597687
id25032,0.568652272224,0.0483601652086,0.382987618446
id27165,0.918363928795,0.0395111888647,0.0421248972416
id03327,0.128802016377,0.77558362484,0.0956143289804
id18515,0.742300510406,0.144569903612,0.113129556179
id21003,0.047840423882,0.0751150846481,0.87704449892
id23855,0.0158678609878,0.788271784782,0.195860356092
id20724,0.647910654545,0.26154473424,0.0905446261168
id13303,0.643115282059,0.101707920432,0.255176842213
id16521,0.0206146277487,0.370297700167,0.609087646008
id20775,0.441679298878,0.514532387257,0.0437883064151
id13029,0.844262003899,0.115223325789,0.0405146814883
id14660,0.585749864578,0.306661903858,0.107588194311
id11028,0.0201898813248,0.00950246397406,0.970307648182
id14180,0.574460625648,0.327147126198,0.0983922183514
id25860,0.792546212673,0.0831515863538,0.124302193522
id11910,0.305662363768,0.0519163012505,0.642421364784
id08065,0.0981909111142,0.0668738558888,0.834935307503
id22674,0.0232182834297,0.036082919687,0.940698802471
id25018,0.163643568754,0.129388049245,0.706968426704
id10892,0.013876366429,0.973280072212,0.0128435697407
id10217,0.053695011884,0.935749053955,0.0105558922514
id12996,0.5276004076,0.240407034755,0.231992572546
id18262,0.103274941444,0.676656424999,0.220068663359
id08606,0.0233197007328,0.962546825409,0.0141334133223
id17233,0.73990046978,0.0419535264373,0.218145936728
id00101,0.702593147755,0.0875321701169,0.209874629974
id12225,0.73019516468,0.0850905328989,0.184714287519
id01364,0.0318865589797,0.888191998005,0.0799214839935
id24973,0.342887461185,0.110948204994,0.54616433382
id25363,0.101139090955,0.021448507905,0.877412438393
id10061,0.113922551274,0.237468913198,0.648608565331
id17673,0.0649846643209,0.913703262806,0.021312084049
id13249,0.427815258503,0.0681935697794,0.503991186619
id10107,0.019747082144,0.0708869546652,0.909365952015
id04403,0.0935627818108,0.0480959638953,0.85834133625
id25728,0.603032469749,0.0616002306342,0.335367262363
id16184,0.738350987434,0.0866317525506,0.175017237663
id03438,0.015992756933,0.00169446098153,0.9823127985
id22923,0.0588039569557,0.923968672752,0.0172273460776
id08610,0.494613945484,0.0934412032366,0.411944806576
id25355,0.103813931346,0.0529809705913,0.843205094337
id16916,0.264659821987,0.584481775761,0.150858432055
id12793,0.0162681937218,0.967695236206,0.0160365644842
id11859,0.417632728815,0.0913374349475,0.491029888391
id02434,0.702503323555,0.274006187916,0.0234905146062
id27703,0.0158624500036,0.0276078190655,0.956529736519
id25212,0.127613484859,0.85606688261,0.0163196437061
id11308,0.186497196555,0.429930210114,0.38357257843
id26094,0.493954241276,0.382150560617,0.123895227909
id22080,0.608263671398,0.358058810234,0.0336774513125
id03545,0.787587881088,0.205998465419,0.00641365582123
id23725,0.0454549975693,0.0544803850353,0.900064647198
id12009,0.708524882793,0.170026093721,0.121448978782
id24241,0.489891916513,0.0384128279984,0.471695244312
id03596,0.017075676471,0.976574420929,0.00634986814111
id10749,0.0421616770327,0.864425361156,0.0934129357338
id22794,0.0148096624762,0.10137655586,0.883813738823
id15482,0.140004590154,0.64519816637,0.214797258377
id04833,0.239701077342,0.486248016357,0.274050891399
id00397,0.0333662703633,0.00317157316022,0.963462173939
id14691,0.0232981517911,0.0625003352761,0.914201557636
id05193,0.0960995703936,0.0310181118548,0.872882246971
