id,EAP,HPL,MWS
id02310,0.0254336707294,0.00991268176585,0.964653670788
id24541,0.996153235435,0.00260456441902,0.00124225090258
id00134,0.026457015425,0.96524554491,0.00829742383212
id27757,0.646831214428,0.337053149939,0.0161156188697
id04081,0.905616164207,0.065535672009,0.0288482308388
id27337,0.925630450249,0.061719764024,0.0126496832818
id24265,0.896596074104,0.097576007247,0.00582794100046
id25917,0.0116877825931,0.291472375393,0.696839809418
id04951,0.993282020092,0.00409334618598,0.00262464070693
id14549,0.917652904987,0.033335827291,0.0490113012493
id22505,0.0105227790773,0.0114630507305,0.978014171124
id24002,0.00123008503579,0.998223006725,0.000546897179447
id18982,0.0818804949522,0.816511332989,0.101608119905
id15181,0.00376969389617,0.994773209095,0.00145710224751
id21888,0.83020734787,0.029619699344,0.140172958374
id12035,0.00499396119267,0.00111861224286,0.993887424469
id17991,0.450073421001,0.0192771218717,0.530649483204
id10707,0.994077205658,0.00383009947836,0.00209271092899
id07101,0.386074393988,0.0379798188806,0.575945794582
id00345,0.0681500211358,0.912652492523,0.0191975310445
id05912,0.960586369038,0.0245099030435,0.0149037763476
id13443,0.908944129944,0.0391584262252,0.0518974475563
id09248,0.469367206097,0.120172142982,0.410460621119
id17542,0.214874431491,0.758841395378,0.0262841638178
id06995,0.0432340875268,0.00146230566315,0.955303668976
id25159,0.764973938465,0.0606593303382,0.174366742373
id25729,0.394462585449,0.589922308922,0.0156150963157
id26949,0.975206077099,0.0161659922451,0.00862793065608
id27191,0.203405812383,0.0167589113116,0.779835343361
id07668,0.441575229168,0.00511131482199,0.553313493729
id02230,0.0332412086427,0.213834643364,0.752924144268
id15553,0.993046164513,0.00134897860698,0.00560482824221
id25688,0.00319279986434,0.994755744934,0.00205149524845
id17545,0.995085835457,0.00263733486645,0.00227679801174
id13929,0.459214299917,0.291065096855,0.249720618129
id12880,0.0955511704087,0.882285416126,0.0221634618938
id19282,0.664518177509,0.112549878657,0.222931981087
id14690,0.0155503805727,0.00288545503281,0.981564164162
id17975,0.00649003079161,0.991734683514,0.00177531561349
id08037,0.927434265614,0.0180490445346,0.0545167215168
id15412,0.0637768805027,0.00572303636,0.930500149727
id25032,0.597755789757,0.136518776417,0.265725463629
id27165,0.995276451111,0.00166887999512,0.00305467657745
id03327,0.786894023418,0.162282317877,0.0508235767484
id18515,0.98405456543,0.00308566587046,0.012859816663
id21003,0.0625950023532,0.0106227491051,0.926782250404
id23855,0.00369533826597,0.97837895155,0.0179257467389
id20724,0.627723395824,0.239293530583,0.132983058691
id13303,0.822707772255,0.0498567707837,0.127435535192
id16521,0.00745054055005,0.635643899441,0.356905549765
id20775,0.992109000683,0.00382848316804,0.00406253058463
id13029,0.992751300335,0.00351414154284,0.00373446871527
id14660,0.686794221401,0.271874576807,0.0413312390447
id11028,0.00575198652223,0.000885017681867,0.993363022804
id14180,0.987903237343,0.0104937646538,0.00160297134425
id25860,0.991387665272,0.00470061507076,0.00391175225377
id11910,0.129952430725,0.00939713884145,0.860650420189
id08065,0.154512137175,0.0188639052212,0.826623916626
id22674,0.00489731831476,0.00217391829938,0.992928802967
id25018,0.245509192348,0.00650163367391,0.747989177704
id10892,0.00122263620142,0.998189151287,0.000588281545788
id10217,0.0704212486744,0.927031338215,0.00254744058475
id12996,0.143842995167,0.199009820819,0.657147228718
id18262,0.594849288464,0.259061276913,0.146089404821
id08606,0.00154518592171,0.997125446796,0.00132931931876
id17233,0.850663840771,0.0105424020439,0.138793796301
id00101,0.824414610863,0.120483219624,0.0551021881402
id12225,0.923769831657,0.0370752289891,0.039154946804
id01364,0.0091080032289,0.983263671398,0.00762833002955
id24973,0.519639372826,0.0125854387879,0.467775166035
id25363,0.706567287445,0.00172653945629,0.291706234217
id10061,0.534542858601,0.012885838747,0.452571302652
id17673,0.0449081398547,0.924113929272,0.0309779047966
id13249,0.482230335474,0.0874962061644,0.43027344346
id10107,0.00519049074501,0.00345114432275,0.991358399391
id04403,0.987924277782,0.00224145036191,0.00983422622085
id25728,0.879578232765,0.0109237041324,0.10949806869
id16184,0.737776875496,0.0394569598138,0.222766160965
id03438,0.00721513992175,0.000813912018202,0.991970896721
id22923,0.00566806131974,0.993371367455,0.000960626639426
id08610,0.995364785194,0.00111404596828,0.00352117279544
id25355,0.0850834473968,0.0260359141976,0.888880610466
id16916,0.524031579494,0.4365696311,0.0393987968564
id12793,0.0118502844125,0.98584574461,0.00230390997604
id11859,0.735396683216,0.0139680085704,0.250635325909
id02434,0.989784598351,0.00510410498828,0.00511128921062
id27703,0.00464461930096,0.00262584979646,0.99272954464
id25212,0.00824203621596,0.98934173584,0.00241628824733
id11308,0.0806144848466,0.173398256302,0.745987296104
id26094,0.924758791924,0.0517141520977,0.0235270056874
id22080,0.765617251396,0.223215296865,0.0111674722284
id03545,0.993423938751,0.00472315773368,0.00185283855535
id23725,0.0030676254537,0.00643970724195,0.990492641926
id12009,0.802468955517,0.149141803384,0.0483892187476
